"No.","Time","Source","Destination","Protocol","Length","Info"
"214","1157.712781031","192.168.56.106","192.168.56.101","TCP","58","42752  >  9998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"215","1157.712995832","192.168.56.101","192.168.56.106","TCP","60","1984  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"216","1157.713137794","192.168.56.106","192.168.56.101","TCP","58","42752  >  119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"217","1157.713291334","192.168.56.101","192.168.56.106","TCP","60","9998  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"218","1157.713537510","192.168.56.101","192.168.56.106","TCP","60","119  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"219","1157.713639471","192.168.56.106","192.168.56.101","TCP","58","42752  >  179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"220","1157.713842218","192.168.56.106","192.168.56.101","TCP","58","42752  >  9415 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"221","1157.713985715","192.168.56.101","192.168.56.106","TCP","60","179  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"222","1157.714101099","192.168.56.106","192.168.56.101","TCP","58","42752  >  4279 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"223","1157.714250948","192.168.56.101","192.168.56.106","TCP","60","9415  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"224","1157.714413012","192.168.56.106","192.168.56.101","TCP","58","42752  >  3013 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"225","1157.714610714","192.168.56.101","192.168.56.106","TCP","60","4279  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"226","1157.714622507","192.168.56.101","192.168.56.106","TCP","60","3013  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"227","1157.714738343","192.168.56.106","192.168.56.101","TCP","58","42752  >  8654 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"228","1157.714967188","192.168.56.106","192.168.56.101","TCP","58","42752  >  990 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"229","1157.715110765","192.168.56.101","192.168.56.106","TCP","60","8654  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"230","1157.715430236","192.168.56.101","192.168.56.106","TCP","60","990  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"231","1157.715979366","192.168.56.106","192.168.56.101","TCP","58","42752  >  40193 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"232","1157.716155151","192.168.56.106","192.168.56.101","TCP","58","42752  >  2022 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"233","1157.716330307","192.168.56.101","192.168.56.106","TCP","60","40193  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"234","1157.716348809","192.168.56.101","192.168.56.106","TCP","60","2022  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"235","1157.716465885","192.168.56.106","192.168.56.101","TCP","58","42752  >  1073 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"236","1157.716657018","192.168.56.101","192.168.56.106","TCP","60","1073  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"237","1157.716775662","192.168.56.106","192.168.56.101","TCP","58","42752  >  9929 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"238","1157.716993594","192.168.56.101","192.168.56.106","TCP","60","9929  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"239","1157.717127214","192.168.56.106","192.168.56.101","TCP","58","42752  >  2045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"240","1157.717378004","192.168.56.106","192.168.56.101","TCP","58","42752  >  5001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"241","1157.717523797","192.168.56.101","192.168.56.106","TCP","60","2045  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"242","1157.717638504","192.168.56.106","192.168.56.101","TCP","58","42752  >  50003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"243","1157.717799229","192.168.56.101","192.168.56.106","TCP","60","5001  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"244","1157.717810473","192.168.56.101","192.168.56.106","TCP","60","50003  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"245","1157.717926268","192.168.56.106","192.168.56.101","TCP","58","42752  >  19350 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"246","1157.718151665","192.168.56.106","192.168.56.101","TCP","58","42752  >  15742 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"247","1157.718299644","192.168.56.101","192.168.56.106","TCP","60","19350  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"248","1157.718415514","192.168.56.106","192.168.56.101","TCP","58","42752  >  2049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"249","1157.718561451","192.168.56.101","192.168.56.106","TCP","60","15742  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"250","1157.718678882","192.168.56.106","192.168.56.101","TCP","58","42752  >  6510 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"251","1157.718912082","192.168.56.101","192.168.56.106","TCP","60","2049  >  42752 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460"
"252","1157.718931407","192.168.56.106","192.168.56.101","TCP","54","42752  >  2049 [RST] Seq=1 Win=0 Len=0"
"253","1157.718984103","192.168.56.101","192.168.56.106","TCP","60","6510  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"254","1157.719118549","192.168.56.106","192.168.56.101","TCP","58","42752  >  1064 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"255","1157.719445386","192.168.56.101","192.168.56.106","TCP","60","1064  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"256","1157.719629546","192.168.56.106","192.168.56.101","TCP","58","42752  >  5822 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"257","1157.719914414","192.168.56.106","192.168.56.101","TCP","58","42752  >  18101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"258","1157.720062298","192.168.56.101","192.168.56.106","TCP","60","5822  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"259","1157.720200199","192.168.56.106","192.168.56.101","TCP","58","42752  >  16001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"260","1157.720406429","192.168.56.101","192.168.56.106","TCP","60","18101  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"261","1157.720542669","192.168.56.106","192.168.56.101","TCP","58","42752  >  50000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"262","1157.720696913","192.168.56.101","192.168.56.106","TCP","60","16001  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"263","1157.720833981","192.168.56.106","192.168.56.101","TCP","58","42752  >  6100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"264","1157.721082028","192.168.56.101","192.168.56.106","TCP","60","50000  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"265","1157.721231484","192.168.56.106","192.168.56.101","TCP","58","42752  >  2047 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"266","1157.721421619","192.168.56.101","192.168.56.106","TCP","60","6100  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"267","1157.721443493","192.168.56.101","192.168.56.106","TCP","60","2047  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"268","1157.721560176","192.168.56.106","192.168.56.101","TCP","58","42752  >  5801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"269","1157.721788903","192.168.56.106","192.168.56.101","TCP","58","42752  >  12345 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"270","1157.721964520","192.168.56.101","192.168.56.106","TCP","60","5801  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"271","1157.722082129","192.168.56.106","192.168.56.101","TCP","58","42752  >  41511 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"272","1157.722274386","192.168.56.101","192.168.56.106","TCP","60","12345  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"273","1157.722491061","192.168.56.101","192.168.56.106","TCP","60","41511  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"274","1157.722628581","192.168.56.106","192.168.56.101","TCP","58","42752  >  5962 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"275","1157.722825398","192.168.56.106","192.168.56.101","TCP","58","42752  >  264 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"276","1157.722991667","192.168.56.101","192.168.56.106","TCP","60","5962  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"277","1157.723003016","192.168.56.101","192.168.56.106","TCP","60","264  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"278","1157.723272561","192.168.56.106","192.168.56.101","TCP","58","42752  >  9878 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"279","1157.723448701","192.168.56.106","192.168.56.101","TCP","58","42752  >  4998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"280","1157.723630927","192.168.56.101","192.168.56.106","TCP","60","9878  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"281","1157.723642371","192.168.56.101","192.168.56.106","TCP","60","4998  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"282","1157.723758920","192.168.56.106","192.168.56.101","TCP","58","42752  >  1058 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"283","1157.723951223","192.168.56.101","192.168.56.106","TCP","60","1058  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"284","1157.724070120","192.168.56.106","192.168.56.101","TCP","58","42752  >  49167 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"285","1157.724318771","192.168.56.106","192.168.56.101","TCP","58","42752  >  4045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"286","1157.724461019","192.168.56.101","192.168.56.106","TCP","60","49167  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"287","1157.724599229","192.168.56.106","192.168.56.101","TCP","58","42752  >  24800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"288","1157.724771080","192.168.56.101","192.168.56.106","TCP","60","4045  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"289","1157.724783090","192.168.56.101","192.168.56.106","TCP","60","24800  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"290","1157.724980872","192.168.56.106","192.168.56.101","TCP","58","42752  >  79 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"291","1157.725345044","192.168.56.101","192.168.56.106","TCP","60","79  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"292","1157.725446540","192.168.56.106","192.168.56.101","TCP","58","42752  >  912 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"293","1157.725649460","192.168.56.106","192.168.56.101","TCP","58","42752  >  8500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"294","1157.725801835","192.168.56.101","192.168.56.106","TCP","60","912  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"295","1157.725916408","192.168.56.106","192.168.56.101","TCP","58","42752  >  1063 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"296","1157.726112182","192.168.56.101","192.168.56.106","TCP","60","8500  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"297","1157.726124327","192.168.56.101","192.168.56.106","TCP","60","1063  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"298","1157.726242156","192.168.56.106","192.168.56.101","TCP","58","42752  >  9 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"299","1157.726482785","192.168.56.106","192.168.56.101","TCP","58","42752  >  15004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"300","1157.726634936","192.168.56.101","192.168.56.106","TCP","60","9  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"301","1157.726750420","192.168.56.106","192.168.56.101","TCP","58","42752  >  5633 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"302","1157.726922701","192.168.56.101","192.168.56.106","TCP","60","15004  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"303","1157.726938216","192.168.56.101","192.168.56.106","TCP","60","5633  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"304","1157.727082538","192.168.56.106","192.168.56.101","TCP","58","42752  >  5925 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"305","1157.727268455","192.168.56.101","192.168.56.106","TCP","60","5925  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"306","1157.727411164","192.168.56.106","192.168.56.101","TCP","58","42752  >  1022 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"307","1157.727596646","192.168.56.101","192.168.56.106","TCP","60","1022  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"308","1157.727742491","192.168.56.106","192.168.56.101","TCP","58","42752  >  6567 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"309","1157.727929219","192.168.56.101","192.168.56.106","TCP","60","6567  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"310","1157.728076227","192.168.56.106","192.168.56.101","TCP","58","42752  >  2500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"311","1157.728262860","192.168.56.101","192.168.56.106","TCP","60","2500  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"312","1157.728406869","192.168.56.106","192.168.56.101","TCP","58","42752  >  5280 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"313","1157.728657648","192.168.56.106","192.168.56.101","TCP","58","42752  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"314","1157.728945984","192.168.56.101","192.168.56.106","TCP","60","5280  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"315","1157.728962210","192.168.56.101","192.168.56.106","TCP","60","2121  >  42752 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460"
"316","1157.729016656","192.168.56.106","192.168.56.101","TCP","54","42752  >  2121 [RST] Seq=1 Win=0 Len=0"
"317","1157.729195892","192.168.56.106","192.168.56.101","TCP","58","42752  >  3878 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"318","1157.729577132","192.168.56.101","192.168.56.106","TCP","60","3878  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"319","1157.729699488","192.168.56.106","192.168.56.101","TCP","58","42752  >  2809 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"320","1157.729914406","192.168.56.106","192.168.56.101","TCP","58","42752  >  81 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"321","1157.730079268","192.168.56.101","192.168.56.106","TCP","60","2809  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"322","1157.730085676","192.168.56.101","192.168.56.106","TCP","60","81  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"323","1157.730148780","192.168.56.106","192.168.56.101","TCP","58","42752  >  10009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"324","1157.730242619","192.168.56.101","192.168.56.106","TCP","60","10009  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"325","1157.730307913","192.168.56.106","192.168.56.101","TCP","58","42752  >  8291 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"326","1157.730401173","192.168.56.101","192.168.56.106","TCP","60","8291  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"327","1157.730465088","192.168.56.106","192.168.56.101","TCP","58","42752  >  1028 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"328","1157.730560940","192.168.56.101","192.168.56.106","TCP","60","1028  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"329","1157.730624567","192.168.56.106","192.168.56.101","TCP","58","42752  >  49158 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"330","1157.730720483","192.168.56.101","192.168.56.106","TCP","60","49158  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"331","1157.730784386","192.168.56.106","192.168.56.101","TCP","58","42752  >  8099 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"332","1157.730988898","192.168.56.101","192.168.56.106","TCP","60","8099  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"333","1157.731362886","192.168.56.106","192.168.56.101","TCP","58","42752  >  1782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"334","1157.731452063","192.168.56.106","192.168.56.101","TCP","58","42752  >  3766 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"335","1157.731579146","192.168.56.101","192.168.56.106","TCP","60","1782  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"336","1157.731584358","192.168.56.101","192.168.56.106","TCP","60","3766  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"337","1157.731635253","192.168.56.106","192.168.56.101","TCP","58","42752  >  9485 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"338","1157.731710514","192.168.56.101","192.168.56.106","TCP","60","9485  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"339","1157.731763691","192.168.56.106","192.168.56.101","TCP","58","42752  >  11111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"340","1157.731904801","192.168.56.101","192.168.56.106","TCP","60","11111  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"341","1157.731957649","192.168.56.106","192.168.56.101","TCP","58","42752  >  9099 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"342","1157.732048203","192.168.56.106","192.168.56.101","TCP","58","42752  >  6003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"343","1157.732114030","192.168.56.101","192.168.56.106","TCP","60","9099  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"344","1157.732166120","192.168.56.106","192.168.56.101","TCP","58","42752  >  1111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"345","1157.732238007","192.168.56.101","192.168.56.106","TCP","60","6003  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"346","1157.732243111","192.168.56.101","192.168.56.106","TCP","60","1111  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"347","1157.732295010","192.168.56.106","192.168.56.101","TCP","58","42752  >  9968 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"348","1157.732374842","192.168.56.101","192.168.56.106","TCP","60","9968  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"349","1157.732430082","192.168.56.106","192.168.56.101","TCP","58","42752  >  6792 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"350","1157.732533086","192.168.56.106","192.168.56.101","TCP","58","42752  >  3814 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"351","1157.732607508","192.168.56.101","192.168.56.106","TCP","60","6792  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"352","1157.732707359","192.168.56.101","192.168.56.106","TCP","60","3814  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"353","1157.732758392","192.168.56.106","192.168.56.101","TCP","58","42752  >  1914 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"354","1157.732849426","192.168.56.106","192.168.56.101","TCP","58","42752  >  2020 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"355","1157.732944540","192.168.56.101","192.168.56.106","TCP","60","1914  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"356","1157.732949859","192.168.56.101","192.168.56.106","TCP","60","2020  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"357","1157.733009253","192.168.56.106","192.168.56.101","TCP","58","42752  >  19283 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"358","1157.733099146","192.168.56.106","192.168.56.101","TCP","58","42752  >  7402 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"359","1157.733164283","192.168.56.101","192.168.56.106","TCP","60","19283  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"360","1157.733216657","192.168.56.106","192.168.56.101","TCP","58","42752  >  3493 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"361","1157.733283135","192.168.56.101","192.168.56.106","TCP","60","7402  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"362","1157.733337870","192.168.56.106","192.168.56.101","TCP","58","42752  >  1075 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"363","1157.733415175","192.168.56.101","192.168.56.106","TCP","60","3493  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"364","1157.733420597","192.168.56.101","192.168.56.106","TCP","60","1075  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"365","1157.733472662","192.168.56.106","192.168.56.101","TCP","58","42752  >  1046 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"366","1157.733550225","192.168.56.101","192.168.56.106","TCP","60","1046  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"367","1157.733603058","192.168.56.106","192.168.56.101","TCP","58","42752  >  10024 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"368","1157.733682271","192.168.56.101","192.168.56.106","TCP","60","10024  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"369","1157.733735262","192.168.56.106","192.168.56.101","TCP","58","42752  >  49163 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"370","1157.733815830","192.168.56.101","192.168.56.106","TCP","60","49163  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"371","1157.733870836","192.168.56.106","192.168.56.101","TCP","58","42752  >  6059 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"372","1157.733949729","192.168.56.101","192.168.56.106","TCP","60","6059  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"373","1157.734003019","192.168.56.106","192.168.56.101","TCP","58","42752  >  5087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"374","1157.734083048","192.168.56.101","192.168.56.106","TCP","60","5087  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"375","1157.734136268","192.168.56.106","192.168.56.101","TCP","58","42752  >  1061 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"376","1157.734239824","192.168.56.106","192.168.56.101","TCP","58","42752  >  12265 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"377","1157.734313836","192.168.56.101","192.168.56.106","TCP","60","1061  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"378","1157.734412629","192.168.56.101","192.168.56.106","TCP","60","12265  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"379","1157.734463832","192.168.56.106","192.168.56.101","TCP","58","42752  >  2875 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"380","1157.734555024","192.168.56.106","192.168.56.101","TCP","58","42752  >  6881 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"381","1157.734619696","192.168.56.101","192.168.56.106","TCP","60","2875  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"382","1157.734671831","192.168.56.106","192.168.56.101","TCP","58","42752  >  3301 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"383","1157.734737645","192.168.56.101","192.168.56.106","TCP","60","6881  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"384","1157.734792631","192.168.56.106","192.168.56.101","TCP","58","42752  >  1247 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
